sample_index,received_timestamp_sec,source_timestamp_sec,Fx,Fy,Fz,user_number,object_diameter_mm,task_performed,trial_number,sensor_number,finger_name,topic,raw_msg_length
,,1781121328.553987503,-0.032555005,0.040186169,-0.176824660,,,,,,,,
,,1781121328.555712700,-0.030903992,0.035439862,-0.180820967,,,,,,,,
,,1781121328.557349205,-0.036737108,0.044128681,-0.177905467,,,,,,,,
,,1781121328.558995724,-0.040427855,0.042241375,-0.180016931,,,,,,,,
,,1781121328.560705900,-0.043505374,0.047301042,-0.172763788,,,,,,,,
,,1781121328.562371016,-0.045721632,0.050905707,-0.173498046,,,,,,,,
,,1781121328.564044952,-0.043971675,0.044434502,-0.174307868,,,,,,,,
,,1781121328.565688610,-0.037990332,0.036998815,-0.178593840,,,,,,,,
,,1781121328.567369223,-0.043096003,0.039339157,-0.175733265,,,,,,,,
,,1781121328.569049120,-0.042984493,0.037943161,-0.181947443,,,,,,,,
,,1781121328.570703268,-0.040690646,0.036054014,-0.181017052,,,,,,,,
,,1781121328.572382212,-0.037448533,0.034062742,-0.184385059,,,,,,,,
,,1781121328.574007750,-0.040164403,0.037262843,-0.182380427,,,,,,,,
,,1781121328.575727463,-0.044793427,0.040326357,-0.179698743,,,,,,,,
,,1781121328.577375412,-0.042396254,0.038889770,-0.179814315,,,,,,,,
,,1781121328.579079628,-0.047678993,0.044103251,-0.178864416,,,,,,,,
,,1781121328.580739021,-0.048902647,0.041825377,-0.179823114,,,,,,,,
,,1781121328.582372427,-0.048297934,0.041011855,-0.180306578,,,,,,,,
,,1781121328.584049940,-0.045700135,0.038678042,-0.181037040,,,,,,,,
,,1781121328.585700035,-0.042169731,0.030360782,-0.187795926,,,,,,,,
,,1781121328.587366343,-0.044097924,0.034567182,-0.186213714,,,,,,,,
,,1781121328.589058876,-0.044026265,0.030622960,-0.188021558,,,,,,,,
,,1781121328.590699911,-0.044213810,0.034750344,-0.183807316,,,,,,,,
,,1781121328.592425108,-0.047543208,0.035678216,-0.184375118,,,,,,,,
,,1781121328.593987465,-0.049886456,0.039548645,-0.180028736,,,,,,,,
,,1781121328.595707178,-0.050218987,0.036789145,-0.181444137,,,,,,,,
,,1781121328.597419024,-0.051358935,0.042785420,-0.178771820,,,,,,,,
,,1781121328.599042177,-0.048058701,0.036236158,-0.180297766,,,,,,,,
,,1781121328.600709200,-0.046393491,0.033753363,-0.185083935,,,,,,,,
,,1781121328.602368116,-0.046106698,0.034376422,-0.182825942,,,,,,,,
,,1781121328.604048967,-0.041775059,0.030484018,-0.184426322,,,,,,,,
,,1781121328.605750084,-0.046005497,0.031170541,-0.185786601,,,,,,,,
,,1781121328.607381582,-0.043785426,0.034607285,-0.182783530,,,,,,,,
,,1781121328.609062433,-0.050014740,0.039436486,-0.182557593,,,,,,,,
,,1781121328.610701323,-0.050628241,0.038015932,-0.181086388,,,,,,,,
,,1781121328.612416267,-0.050949979,0.042209518,-0.180268692,,,,,,,,
,,1781121328.613994837,-0.050712897,0.040569959,-0.177018241,,,,,,,,
,,1781121328.615670681,-0.050383359,0.036411868,-0.177892726,,,,,,,,
,,1781121328.617368937,-0.045829852,0.038695775,-0.181077512,,,,,,,,
,,1781121328.619038820,-0.048545080,0.037209818,-0.182305150,,,,,,,,
,,1781121328.620699406,-0.042943754,0.032778857,-0.187030693,,,,,,,,
,,1781121328.622368574,-0.042332951,0.032032109,-0.187628680,,,,,,,,
,,1781121328.623985767,-0.043850999,0.037259300,-0.184579910,,,,,,,,
,,1781121328.625702858,-0.049890185,0.038355939,-0.180363724,,,,,,,,
,,1781121328.627373219,-0.050918432,0.039688625,-0.184284752,,,,,,,,
,,1781121328.628987074,-0.050837355,0.039082026,-0.183214699,,,,,,,,
,,1781121328.630715370,-0.049509385,0.040141723,-0.186190679,,,,,,,,
,,1781121328.632377148,-0.050018992,0.037943885,-0.188683675,,,,,,,,
,,1781121328.633989573,-0.044803359,0.033700770,-0.188410479,,,,,,,,
,,1781121328.635728836,-0.047586289,0.032863570,-0.190763082,,,,,,,,
,,1781121328.637475729,-0.043473134,0.029871279,-0.188468968,,,,,,,,
,,1781121328.638995647,-0.044747558,0.030518201,-0.191488034,,,,,,,,
,,1781121328.640662670,-0.047734506,0.034066538,-0.190606627,,,,,,,,
,,1781121328.642370462,-0.049405748,0.037735712,-0.187813052,,,,,,,,
,,1781121328.644058466,-0.047794007,0.044693675,-0.186314753,,,,,,,,
,,1781121328.645749807,-0.052879878,0.040194556,-0.185736349,,,,,,,,
,,1781121328.647374153,-0.050858092,0.043304615,-0.182662383,,,,,,,,
,,1781121328.649017096,-0.049585536,0.036857802,-0.186832142,,,,,,,,
,,1781121328.650704384,-0.044455254,0.034469972,-0.187512132,,,,,,,,
,,1781121328.652372599,-0.044494737,0.034575843,-0.187649251,,,,,,,,
,,1781121328.654045343,-0.043294362,0.031189051,-0.188642315,,,,,,,,
,,1781121328.655724525,-0.041609161,0.029751167,-0.189999647,,,,,,,,
,,1781121328.657373190,-0.041295724,0.031396174,-0.189824697,,,,,,,,
,,1781121328.659046650,-0.046524202,0.032771853,-0.185705540,,,,,,,,
